id,season,city,date,home_team,away_team,toss_winner,toss_decision,venue,winner,weight_home,weight_away,totMatch_home,totMatch_away,playerPtsSum_home,playerPtsSum_away
453,2014,Chandigarh,25-05-2014,DD,KXIP,KXIP,field,"Punjab Cricket Association Stadium, Mohali",KXIP,0,0,0,0,0,0
454,2014,Mumbai,25-05-2014,RR,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
455,2014,Kolkata,27-05-2014,KKR,KXIP,KXIP,field,Eden Gardens,KKR,0,0,0,0,0,0
456,2014,Mumbai,28-05-2014,MI,CSK,CSK,field,Brabourne Stadium,CSK,0,0,0,0,0,0
457,2014,Mumbai,30-05-2014,KXIP,CSK,CSK,field,Wankhede Stadium,KXIP,0,0,0,0,0,0
458,2014,Bangalore,01-06-2014,KXIP,KKR,KKR,field,M Chinnaswamy Stadium,KKR,0,0,0,0,0,0
459,2015,Kolkata,08-04-2015,MI,KKR,KKR,field,Eden Gardens,KKR,0,0,0,0,0,0
460,2015,Chennai,09-04-2015,CSK,DD,DD,field,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
461,2015,Pune,10-04-2015,RR,KXIP,KXIP,field,Maharashtra Cricket Association Stadium,RR,0,0,0,0,0,0
462,2015,Chennai,11-04-2015,CSK,SH,CSK,bat,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
463,2015,Kolkata,11-04-2015,KKR,RCB,RCB,field,Eden Gardens,RCB,0,0,0,0,0,0
464,2015,Delhi,12-04-2015,DD,RR,RR,field,Feroz Shah Kotla,RR,0,0,0,0,0,0
465,2015,Mumbai,12-04-2015,KXIP,MI,MI,field,Wankhede Stadium,KXIP,0,0,0,0,0,0
466,2015,Bangalore,13-04-2015,RCB,SH,SH,field,M Chinnaswamy Stadium,SH,0,0,0,0,0,0
467,2015,Ahmedabad,14-04-2015,MI,RR,MI,bat,"Sardar Patel Stadium, Motera",RR,0,0,0,0,0,0
468,2015,Kolkata,30-04-2015,CSK,KKR,KKR,field,Eden Gardens,KKR,0,0,0,0,0,0
469,2015,Pune,15-04-2015,KXIP,DD,KXIP,bat,Maharashtra Cricket Association Stadium,DD,0,0,0,0,0,0
470,2015,Visakhapatnam,16-04-2015,SH,RR,RR,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RR,0,0,0,0,0,0
471,2015,Mumbai,17-04-2015,MI,CSK,MI,bat,Wankhede Stadium,CSK,0,0,0,0,0,0
472,2015,Visakhapatnam,18-04-2015,DD,SH,DD,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,DD,0,0,0,0,0,0
473,2015,Pune,18-04-2015,KXIP,KKR,KKR,field,Maharashtra Cricket Association Stadium,KKR,0,0,0,0,0,0
474,2015,Ahmedabad,19-04-2015,CSK,RR,CSK,bat,"Sardar Patel Stadium, Motera",RR,0,0,0,0,0,0
475,2015,Bangalore,19-04-2015,MI,RCB,RCB,field,M Chinnaswamy Stadium,MI,0,0,0,0,0,0
476,2015,Delhi,20-04-2015,DD,KKR,KKR,field,Feroz Shah Kotla,KKR,0,0,0,0,0,0
477,2015,Ahmedabad,21-04-2015,RR,KXIP,KXIP,field,"Sardar Patel Stadium, Motera",KXIP,0,0,0,0,0,0
478,2015,Visakhapatnam,22-04-2015,SH,KKR,KKR,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,SH,0,0,0,0,0,0
479,2015,Bangalore,22-04-2015,CSK,RCB,RCB,field,M Chinnaswamy Stadium,CSK,0,0,0,0,0,0
480,2015,Delhi,23-04-2015,DD,MI,MI,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
481,2015,Ahmedabad,24-04-2015,RR,RCB,RCB,field,"Sardar Patel Stadium, Motera",RCB,0,0,0,0,0,0
482,2015,Mumbai,25-04-2015,MI,SH,MI,bat,Wankhede Stadium,MI,0,0,0,0,0,0
483,2015,Chennai,25-04-2015,CSK,KXIP,CSK,bat,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
484,2015,Delhi,26-04-2015,DD,RCB,RCB,field,Feroz Shah Kotla,RCB,0,0,0,0,0,0
485,2015,Chandigarh,27-04-2015,SH,KXIP,KXIP,field,"Punjab Cricket Association Stadium, Mohali",SH,0,0,0,0,0,0
486,2015,Kolkata,07-05-2015,KKR,DD,KKR,bat,Eden Gardens,KKR,0,0,0,0,0,0
487,2015,Bangalore,29-04-2015,RCB,RR,RR,field,M Chinnaswamy Stadium,,0,0,0,0,0,0
488,2015,Chennai,28-04-2015,CSK,KKR,KKR,field,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
489,2015,Delhi,01-05-2015,KXIP,DD,DD,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
490,2015,Mumbai,01-05-2015,MI,RR,RR,field,Wankhede Stadium,MI,0,0,0,0,0,0
491,2015,Bangalore,02-05-2015,KKR,RCB,RCB,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
492,2015,Hyderabad,02-05-2015,SH,CSK,CSK,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
493,2015,Chandigarh,03-05-2015,MI,KXIP,MI,bat,"Punjab Cricket Association Stadium, Mohali",MI,0,0,0,0,0,0
494,2015,Mumbai,03-05-2015,RR,DD,DD,field,Brabourne Stadium,RR,0,0,0,0,0,0
495,2015,Chennai,04-05-2015,CSK,RCB,CSK,bat,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
496,2015,Kolkata,04-05-2015,KKR,SH,SH,field,Eden Gardens,KKR,0,0,0,0,0,0
497,2015,Mumbai,05-05-2015,DD,MI,DD,bat,Wankhede Stadium,MI,0,0,0,0,0,0
498,2015,Bangalore,06-05-2015,RCB,KXIP,KXIP,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
499,2015,Mumbai,07-05-2015,SH,RR,RR,field,Brabourne Stadium,SH,0,0,0,0,0,0
500,2015,Chennai,08-05-2015,CSK,MI,CSK,bat,"MA Chidambaram Stadium, Chepauk",MI,0,0,0,0,0,0
501,2015,Kolkata,09-05-2015,KXIP,KKR,KXIP,bat,Eden Gardens,KKR,0,0,0,0,0,0
502,2015,Raipur,09-05-2015,SH,DD,SH,bat,Shaheed Veer Narayan Singh International Stadium,SH,0,0,0,0,0,0
503,2015,Mumbai,10-05-2015,RCB,MI,RCB,bat,Wankhede Stadium,RCB,0,0,0,0,0,0
504,2015,Chennai,10-05-2015,CSK,RR,CSK,bat,"MA Chidambaram Stadium, Chepauk",CSK,0,0,0,0,0,0
505,2015,Hyderabad,11-05-2015,SH,KXIP,SH,bat,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
506,2015,Raipur,12-05-2015,CSK,DD,CSK,bat,Shaheed Veer Narayan Singh International Stadium,DD,0,0,0,0,0,0
507,2015,Chandigarh,13-05-2015,KXIP,RCB,RCB,field,"Punjab Cricket Association Stadium, Mohali",KXIP,0,0,0,0,0,0
508,2015,Mumbai,14-05-2015,MI,KKR,KKR,field,Wankhede Stadium,MI,0,0,0,0,0,0
509,2015,Hyderabad,15-05-2015,SH,RCB,SH,bat,"Rajiv Gandhi International Stadium, Uppal",RCB,0,0,0,0,0,0
510,2015,Chandigarh,16-05-2015,KXIP,CSK,KXIP,bat,"Punjab Cricket Association Stadium, Mohali",CSK,0,0,0,0,0,0
511,2015,Mumbai,16-05-2015,RR,KKR,RR,bat,Brabourne Stadium,RR,0,0,0,0,0,0
512,2015,Bangalore,17-05-2015,DD,RCB,RCB,field,M Chinnaswamy Stadium,,0,0,0,0,0,0
513,2015,Hyderabad,17-05-2015,SH,MI,SH,bat,"Rajiv Gandhi International Stadium, Uppal",MI,0,0,0,0,0,0
514,2015,Mumbai,19-05-2015,MI,CSK,MI,bat,Wankhede Stadium,MI,0,0,0,0,0,0
515,2015,Pune,20-05-2015,RCB,RR,RCB,bat,Maharashtra Cricket Association Stadium,RCB,0,0,0,0,0,0
516,2015,Ranchi,22-05-2015,RCB,CSK,CSK,field,JSCA International Stadium Complex,CSK,0,0,0,0,0,0
517,2015,Kolkata,24-05-2015,MI,CSK,CSK,field,Eden Gardens,MI,0,0,0,0,0,0
518,2016,Mumbai,09-04-2016,MI,RPS,MI,bat,Wankhede Stadium,RPS,0,0,0,0,0,0
519,2016,Kolkata,10-04-2016,DD,KKR,KKR,field,Eden Gardens,KKR,0,0,0,0,0,0
520,2016,Chandigarh,11-04-2016,KXIP,GL,GL,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",GL,0,0,0,0,0,0
521,2016,Bangalore,12-04-2016,RCB,SH,SH,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
522,2016,Kolkata,13-04-2016,KKR,MI,MI,field,Eden Gardens,MI,0,0,0,0,0,0
523,2016,Rajkot,14-04-2016,RPS,GL,RPS,bat,Saurashtra Cricket Association Stadium,GL,0,0,0,0,0,0
524,2016,Delhi,15-04-2016,KXIP,DD,DD,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
525,2016,Hyderabad,16-04-2016,SH,KKR,SH,bat,"Rajiv Gandhi International Stadium, Uppal",KKR,0,0,0,0,0,0
526,2016,Mumbai,16-04-2016,MI,GL,GL,field,Wankhede Stadium,GL,0,0,0,0,0,0
527,2016,Chandigarh,17-04-2016,RPS,KXIP,RPS,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",KXIP,0,0,0,0,0,0
528,2016,Bangalore,17-04-2016,RCB,DD,DD,field,M Chinnaswamy Stadium,DD,0,0,0,0,0,0
529,2016,Hyderabad,18-04-2016,MI,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
530,2016,Chandigarh,19-04-2016,KXIP,KKR,KKR,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",KKR,0,0,0,0,0,0
531,2016,Mumbai,20-04-2016,RCB,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
532,2016,Rajkot,21-04-2016,GL,SH,SH,field,Saurashtra Cricket Association Stadium,SH,0,0,0,0,0,0
533,2016,Pune,22-04-2016,RCB,RPS,RPS,field,Maharashtra Cricket Association Stadium,RCB,0,0,0,0,0,0
534,2016,Delhi,23-04-2016,DD,MI,MI,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
535,2016,Hyderabad,23-04-2016,KXIP,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
536,2016,Rajkot,24-04-2016,RCB,GL,RCB,bat,Saurashtra Cricket Association Stadium,GL,0,0,0,0,0,0
537,2016,Pune,24-04-2016,RPS,KKR,KKR,field,Maharashtra Cricket Association Stadium,KKR,0,0,0,0,0,0
538,2016,Chandigarh,25-04-2016,MI,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",MI,0,0,0,0,0,0
539,2016,Hyderabad,26-04-2016,SH,RPS,RPS,field,"Rajiv Gandhi International Stadium, Uppal",RPS,0,0,0,0,0,0
540,2016,Delhi,27-04-2016,GL,DD,DD,field,Feroz Shah Kotla,GL,0,0,0,0,0,0
541,2016,Mumbai,28-04-2016,KKR,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
542,2016,Pune,29-04-2016,RPS,GL,GL,field,Maharashtra Cricket Association Stadium,GL,0,0,0,0,0,0
543,2016,Delhi,30-04-2016,DD,KKR,KKR,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
544,2016,Hyderabad,30-04-2016,SH,RCB,RCB,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
545,2016,Rajkot,01-05-2016,KXIP,GL,GL,field,Saurashtra Cricket Association Stadium,KXIP,0,0,0,0,0,0
546,2016,Pune,01-05-2016,RPS,MI,MI,field,Maharashtra Cricket Association Stadium,MI,0,0,0,0,0,0
547,2016,Bangalore,02-05-2016,RCB,KKR,KKR,field,M Chinnaswamy Stadium,KKR,0,0,0,0,0,0
548,2016,Rajkot,03-05-2016,GL,DD,DD,field,Saurashtra Cricket Association Stadium,DD,0,0,0,0,0,0
549,2016,Kolkata,04-05-2016,KKR,KXIP,KXIP,field,Eden Gardens,KKR,0,0,0,0,0,0
550,2016,Delhi,05-05-2016,DD,RPS,RPS,field,Feroz Shah Kotla,RPS,0,0,0,0,0,0
551,2016,Hyderabad,06-05-2016,GL,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
552,2016,Bangalore,07-05-2016,RPS,RCB,RCB,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
553,2016,Chandigarh,07-05-2016,KXIP,DD,DD,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",KXIP,0,0,0,0,0,0
554,2016,Visakhapatnam,08-05-2016,SH,MI,MI,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,SH,0,0,0,0,0,0
555,2016,Kolkata,08-05-2016,KKR,GL,GL,field,Eden Gardens,GL,0,0,0,0,0,0
556,2016,Chandigarh,09-05-2016,RCB,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",RCB,0,0,0,0,0,0
557,2016,Visakhapatnam,10-05-2016,SH,RPS,SH,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,SH,0,0,0,0,0,0
558,2016,Bangalore,11-05-2016,RCB,MI,MI,field,M Chinnaswamy Stadium,MI,0,0,0,0,0,0
559,2016,Hyderabad,12-05-2016,SH,DD,DD,field,"Rajiv Gandhi International Stadium, Uppal",DD,0,0,0,0,0,0
560,2016,Visakhapatnam,13-05-2016,MI,KXIP,MI,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,KXIP,0,0,0,0,0,0
561,2016,Bangalore,14-05-2016,RCB,GL,GL,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
562,2016,Kolkata,14-05-2016,RPS,KKR,RPS,bat,Eden Gardens,KKR,0,0,0,0,0,0
563,2016,Chandigarh,15-05-2016,KXIP,SH,KXIP,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",SH,0,0,0,0,0,0
564,2016,Visakhapatnam,15-05-2016,MI,DD,DD,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,MI,0,0,0,0,0,0
565,2016,Kolkata,16-05-2016,KKR,RCB,RCB,field,Eden Gardens,RCB,0,0,0,0,0,0
566,2016,Visakhapatnam,17-05-2016,DD,RPS,RPS,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RPS,0,0,0,0,0,0
567,2016,Bangalore,18-05-2016,RCB,KXIP,KXIP,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
568,2016,Kanpur,19-05-2016,KKR,GL,GL,field,Green Park,GL,0,0,0,0,0,0
569,2016,Raipur,20-05-2016,SH,DD,DD,field,Shaheed Veer Narayan Singh International Stadium,DD,0,0,0,0,0,0
570,2016,Visakhapatnam,21-05-2016,KXIP,RPS,KXIP,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RPS,0,0,0,0,0,0
571,2016,Kanpur,21-05-2016,MI,GL,GL,field,Green Park,GL,0,0,0,0,0,0
572,2016,Kolkata,22-05-2016,KKR,SH,SH,field,Eden Gardens,KKR,0,0,0,0,0,0
573,2016,Raipur,22-05-2016,DD,RCB,RCB,field,Shaheed Veer Narayan Singh International Stadium,RCB,0,0,0,0,0,0
574,2016,Bangalore,24-05-2016,GL,RCB,RCB,field,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
575,2016,Delhi,25-05-2016,SH,KKR,KKR,field,Feroz Shah Kotla,SH,0,0,0,0,0,0
576,2016,Delhi,27-05-2016,GL,SH,SH,field,Feroz Shah Kotla,SH,0,0,0,0,0,0
577,2016,Bangalore,29-05-2016,SH,RCB,SH,bat,M Chinnaswamy Stadium,SH,0,0,0,0,0,0
578,2017,Hyderabad,05-04-2017,SH,RCB,RCB,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
579,2017,Pune,06-04-2017,MI,RPS,RPS,field,Maharashtra Cricket Association Stadium,RPS,0,0,0,0,0,0
580,2017,Rajkot,07-04-2017,GL,KKR,KKR,field,Saurashtra Cricket Association Stadium,KKR,0,0,0,0,0,0
581,2017,Indore,08-04-2017,RPS,KXIP,KXIP,field,Holkar Cricket Stadium,KXIP,0,0,0,0,0,0
582,2017,Bangalore,08-04-2017,RCB,DD,RCB,bat,M Chinnaswamy Stadium,RCB,0,0,0,0,0,0
583,2017,Hyderabad,09-04-2017,GL,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
584,2017,Mumbai,09-04-2017,KKR,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
585,2017,Indore,10-04-2017,RCB,KXIP,RCB,bat,Holkar Cricket Stadium,KXIP,0,0,0,0,0,0
586,2017,Pune,11-04-2017,DD,RPS,RPS,field,Maharashtra Cricket Association Stadium,DD,0,0,0,0,0,0
587,2017,Mumbai,12-04-2017,SH,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
588,2017,Kolkata,13-04-2017,KXIP,KKR,KKR,field,Eden Gardens,KKR,0,0,0,0,0,0
589,2017,Bangalore,14-04-2017,RCB,MI,MI,field,M Chinnaswamy Stadium,MI,0,0,0,0,0,0
590,2017,Rajkot,14-04-2017,RPS,GL,GL,field,Saurashtra Cricket Association Stadium,GL,0,0,0,0,0,0
591,2017,Kolkata,15-04-2017,KKR,SH,SH,field,Eden Gardens,KKR,0,0,0,0,0,0
592,2017,Delhi,15-04-2017,DD,KXIP,DD,bat,Feroz Shah Kotla,DD,0,0,0,0,0,0
593,2017,Mumbai,16-04-2017,GL,MI,MI,field,Wankhede Stadium,MI,0,0,0,0,0,0
594,2017,Bangalore,16-04-2017,RPS,RCB,RCB,field,M Chinnaswamy Stadium,RPS,0,0,0,0,0,0
595,2017,Delhi,17-04-2017,DD,KKR,DD,bat,Feroz Shah Kotla,KKR,0,0,0,0,0,0
596,2017,Hyderabad,17-04-2017,SH,KXIP,KXIP,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
597,2017,Rajkot,18-04-2017,RCB,GL,GL,field,Saurashtra Cricket Association Stadium,RCB,0,0,0,0,0,0
598,2017,Hyderabad,19-04-2017,SH,DD,SH,bat,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
599,2017,Indore,20-04-2017,KXIP,MI,MI,field,Holkar Cricket Stadium,MI,0,0,0,0,0,0
600,2017,Kolkata,21-04-2017,KKR,GL,GL,field,Eden Gardens,GL,0,0,0,0,0,0
601,2017,Mumbai,22-04-2017,MI,DD,DD,field,Wankhede Stadium,MI,0,0,0,0,0,0
602,2017,Pune,22-04-2017,SH,RPS,RPS,field,Maharashtra Cricket Association Stadium,RPS,0,0,0,0,0,0
603,2017,Rajkot,23-04-2017,KXIP,GL,GL,field,Saurashtra Cricket Association Stadium,KXIP,0,0,0,0,0,0
604,2017,Kolkata,23-04-2017,KKR,RCB,RCB,field,Eden Gardens,KKR,0,0,0,0,0,0
605,2017,Mumbai,24-04-2017,RPS,MI,MI,field,Wankhede Stadium,RPS,0,0,0,0,0,0
606,2017,Pune,26-04-2017,RPS,KKR,KKR,field,Maharashtra Cricket Association Stadium,KKR,0,0,0,0,0,0
607,2017,Bangalore,27-04-2017,RCB,GL,GL,field,M Chinnaswamy Stadium,GL,0,0,0,0,0,0
608,2017,Kolkata,28-04-2017,DD,KKR,KKR,field,Eden Gardens,KKR,0,0,0,0,0,0
609,2017,Chandigarh,28-04-2017,SH,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",SH,0,0,0,0,0,0
610,2017,Pune,29-04-2017,RPS,RCB,RCB,field,Maharashtra Cricket Association Stadium,RPS,0,0,0,0,0,0
611,2017,Rajkot,29-04-2017,GL,MI,GL,bat,Saurashtra Cricket Association Stadium,MI,0,0,0,0,0,0
612,2017,Chandigarh,30-04-2017,DD,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",KXIP,0,0,0,0,0,0
613,2017,Hyderabad,30-04-2017,SH,KKR,KKR,field,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
614,2017,Mumbai,01-05-2017,RCB,MI,RCB,bat,Wankhede Stadium,MI,0,0,0,0,0,0
615,2017,Pune,01-05-2017,GL,RPS,RPS,field,Maharashtra Cricket Association Stadium,RPS,0,0,0,0,0,0
616,2017,Delhi,02-05-2017,SH,DD,DD,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
617,2017,Kolkata,03-05-2017,KKR,RPS,RPS,field,Eden Gardens,RPS,0,0,0,0,0,0
618,2017,Delhi,04-05-2017,GL,DD,DD,field,Feroz Shah Kotla,DD,0,0,0,0,0,0
619,2017,Bangalore,05-05-2017,KXIP,RCB,RCB,field,M Chinnaswamy Stadium,KXIP,0,0,0,0,0,0
620,2017,Hyderabad,06-05-2017,RPS,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",RPS,0,0,0,0,0,0
621,2017,Delhi,06-05-2017,MI,DD,DD,field,Feroz Shah Kotla,MI,0,0,0,0,0,0
622,2017,Bangalore,07-05-2017,RCB,KKR,KKR,field,M Chinnaswamy Stadium,KKR,0,0,0,0,0,0
623,2017,Chandigarh,07-05-2017,KXIP,GL,GL,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",GL,0,0,0,0,0,0
624,2017,Hyderabad,08-05-2017,MI,SH,MI,bat,"Rajiv Gandhi International Stadium, Uppal",SH,0,0,0,0,0,0
625,2017,Chandigarh,09-05-2017,KXIP,KKR,KKR,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",KXIP,0,0,0,0,0,0
626,2017,Kanpur,10-05-2017,GL,DD,DD,field,Green Park,DD,0,0,0,0,0,0
627,2017,Mumbai,11-05-2017,KXIP,MI,MI,field,Wankhede Stadium,KXIP,0,0,0,0,0,0
628,2017,Delhi,12-05-2017,DD,RPS,DD,bat,Feroz Shah Kotla,DD,0,0,0,0,0,0
629,2017,Kanpur,13-05-2017,GL,SH,SH,field,Green Park,SH,0,0,0,0,0,0
630,2017,Kolkata,13-05-2017,MI,KKR,KKR,field,Eden Gardens,MI,0,0,0,0,0,0
631,2017,Pune,14-05-2017,KXIP,RPS,RPS,field,Maharashtra Cricket Association Stadium,RPS,0,0,0,0,0,0
632,2017,Delhi,14-05-2017,RCB,DD,RCB,bat,Feroz Shah Kotla,RCB,0,0,0,0,0,0
633,2017,Mumbai,16-05-2017,RPS,MI,MI,field,Wankhede Stadium,RPS,0,0,0,0,0,0
634,2017,Bangalore,17-05-2017,SH,KKR,KKR,field,M Chinnaswamy Stadium,KKR,0,0,0,0,0,0
635,2017,Bangalore,19-05-2017,KKR,MI,MI,field,M Chinnaswamy Stadium,MI,0,0,0,0,0,0
636,2017,Hyderabad,21-05-2017,MI,RPS,MI,bat,"Rajiv Gandhi International Stadium, Uppal",MI,0,0,0,0,0,0
